sample_name,culture_ID,cluster,size,longest_contig,n50,contigs,completeness,purity,av_cov,av_gc,kingdom,phylum,class,order,family,genus,species,taxid,Habitat,Location ,Continent,Substrate,Lat,Long,Altitude,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
sa465,Symplocastrum_torsivum_CPER-KK1,DBSCAN_round3_0,5030160,609142,258474,27,99.28057554,99.28057554,89.8603617,68.01238927,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea sp. RAC05,1842539,Grassland_soil,CO_USA,NorthAmerica,soil,40.822,-104.7128,1622,Cyanobacteria,unclassified,Oscillatoriales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,160,39,8537,301,-106,407,171,-22,197,-22,365,63,8,59,170,26,145,26
sa466,Symplocastrum_torsivum_CPER-KK1,DBSCAN_round2_4,5591238,556012,188807,47,97.12230216,99.26470588,11.01110577,63.11510975,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unclassified,Pseudorhodoplanes,Pseudorhodoplanes sinuspersici,1235591,Grassland_soil,CO_USA,NorthAmerica,soil,40.822,-104.7128,1622,Cyanobacteria,unclassified,Oscillatoriales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,160,39,8537,301,-106,407,171,-22,197,-22,365,63,8,59,170,26,145,26
sa467,Symplocastrum_torsivum_CPER-KK1,DBSCAN_round2_1,8653483,916214,374412,52,96.4028777,93.05555556,91.36505243,71.66636833,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Urbifossiella,Urbifossiella limnaea,2528023,Grassland_soil,CO_USA,NorthAmerica,soil,40.822,-104.7128,1622,Cyanobacteria,unclassified,Oscillatoriales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,160,39,8537,301,-106,407,171,-22,197,-22,365,63,8,59,170,26,145,26
sa468,Symplocastrum_torsivum_CPER-KK1,DBSCAN_round1_3,5318048,488799,145554,54,76.25899281,97.24770642,24.78192092,62.77406673,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chengduensis,489632,Grassland_soil,CO_USA,NorthAmerica,soil,40.822,-104.7128,1622,Cyanobacteria,unclassified,Oscillatoriales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,160,39,8537,301,-106,407,171,-22,197,-22,365,63,8,59,170,26,145,26
sa469,Symplocastrum_torsivum_CPER-KK1,DBSCAN_round3_1,4569009,183607,90696,83,91.36690647,97.69230769,10.05079241,68.12763993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter,Ancylobacter aquaticus,100,Grassland_soil,CO_USA,NorthAmerica,soil,40.822,-104.7128,1622,Cyanobacteria,unclassified,Oscillatoriales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,160,39,8537,301,-106,407,171,-22,197,-22,365,63,8,59,170,26,145,26
sa470,Symplocastrum_torsivum_CPER-KK1,DBSCAN_round1_4,7803281,293582,115402,105,99.28057554,93.87755102,329.5801255,45.859261,Bacteria,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus sp. FACHB-SPT15,2692830,Grassland_soil,CO_USA,NorthAmerica,soil,40.822,-104.7128,1622,Cyanobacteria,unclassified,Oscillatoriales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,160,39,8537,301,-106,407,171,-22,197,-22,365,63,8,59,170,26,145,26
sa471,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round5_0,3078670,1818611,1818611,4,99.28057554,100,677.5452043,68.972251,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas bacteroides,74311,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa472,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round3_1,5128848,2251540,1260097,7,98.56115108,99.27536232,66.41515171,67.2191884,Bacteria,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,Phreatobacter,unclassified,1632780,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa473,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round3_3,3208913,837434,518021,7,97.84172662,100,14.2919431,64.44347354,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Porphyrobacter sp. SLTP,2683266,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa474,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round2_3,4896664,1422971,1035284,9,100,97.2027972,30.52970063,64.89475284,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unclassified,unclassified,unclassified,204441,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa475,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round2_1,5905808,2613233,1220324,10,97.12230216,98.54014599,86.87467236,60.32126341,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma montaniterrae,1178516,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa476,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round3_0,5082658,2996917,2996917,16,98.56115108,99.27536232,494.0064496,44.30534181,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,unclassified,Chitinophagaceae bacterium IBVUCB2,1985174,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa477,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round5_1,3100860,760282,380338,18,99.28057554,100,26.4827364,69.54177228,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas basaltis,472166,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa478,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round2_7,3954934,628330,262470,19,99.28057554,99.28057554,64.95128844,68.86843118,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,unclassified,unclassified,unclassified,204457,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa479,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round2_5,4643793,874045,419487,19,100,96.52777778,20.99504608,66.82489939,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp. QXT-31,1357916,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa480,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round1_3,5504303,649049,314958,38,100,97.2027972,14.30831824,65.61926188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Kaistia sp. SCN 65-12,1660103,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa481,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round3_4,6082730,724426,279196,38,98.56115108,95.8041958,379.8248632,50.72834073,Bacteria,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,Stenomitos,Stenomitos frigidus,1886765,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa482,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round3_5,5793228,577886,287652,41,96.4028777,94.36619718,137.1067146,66.53005889,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium ephedrae,2116701,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa483,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round2_8,3762244,356189,112914,46,94.96402878,97.05882353,10.71491482,62.66114053,Bacteria,Proteobacteria,Betaproteobacteria,unclassified,unclassified,unclassified,Betaproteobacteria bacterium,1891241,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa484,Tildeniella_nuda_ZEHNDER_1965_U140,DBSCAN_round4_1,5356147,477667,130577,72,81.29496403,97.4137931,10.3671012,66.48462038,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unclassified,Reyranella,unclassified,445219,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa485,Tildeniella_nuda_ZEHNDER_1965_U140,unclustered,4876374,152219,15378,293,44.60431655,83.78378378,19.66888143,66.59671715,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,unclassified,47420,Temperate_wet_wall,Zurich_Switzerland,Europe,subareial,47.3732,8.5552,451,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella nuda,9.1,77,30,6341,232,-24,256,171,21,171,9,1102,134,65,27,387,203,387,207
sa486,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round4_0,2788553,2660467,2660467,5,98.56115108,98.56115108,193.6003863,70.31374336,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,unclassified,unclassified,Micrococcales bacterium 32-70-13,1970540,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa487,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round4_1,4907015,1061437,619301,12,100,94.55782313,372.6520161,64.87436863,Bacteria,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,unclassified,unclassified,28211,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa488,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round4_3,4876169,844453,555917,15,99.28057554,99.28057554,74.13196405,67.5465514,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea sp. RAC05,1842539,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa489,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round2_2,5597251,999870,474120,17,100,100,150.9634674,70.11352537,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas frigidaquae,487318,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa490,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round2_3,3245665,645475,255310,18,99.28057554,99.28057554,745.4504303,67.41623057,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas aurantiaca,74316,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa491,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round3_2,5711719,970905,507487,21,99.28057554,100,15.94683439,70.0913858,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,Pseudoxanthobacter soli,433840,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa492,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round4_4,4268751,580428,348125,23,97.84172662,99.27007299,133.4769299,71.18210924,Bacteria,Actinobacteria,Actinomycetia,unclassified,unclassified,unclassified,Actinobacteria bacterium IMCC26207,1641811,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa493,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round4_2,5636083,1126953,427064,33,99.28057554,95.83333333,63.86487158,61.28222384,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,unclassified,379,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa494,Tildeniella_torsiva_UHER_1998_13D,DBSCAN_round1_1,5838599,576959,197488,48,99.28057554,95.83333333,390.6289617,57.10974499,Bacteria,Cyanobacteria,unclassified,Synechococcales,Prochlorotrichaceae,Nodosilinea,unclassified,1120752,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa495,Tildeniella_torsiva_UHER_1998_13D,unclustered,1328933,54546,15035,87,2.158273381,100,8.316348529,38.80632056,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,unclassified,89966,Temperate_wet_wall,Kosice_Slovakia,Europe,limestone,48.955,20.4147,565,Cyanobacteria,unclassified,Synechococcales,unclassified,Tildeniella,Tildeniella torsiva,5.2,94,31,7123,202,-94,296,125,-32,140,-43,779,114,36,41,306,111,306,114
sa496,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round1_1,3173204,2911974,2911974,3,99.28057554,99.28057554,350.8546724,68.21487052,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. 12-68-7,1970327,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa497,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round2_0,3240364,1999211,1999211,3,100,100,147.6087612,65.89747325,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,unclassified,unclassified,Sphingomonadales bacterium,1978525,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa498,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round2_1,3378061,1866993,1866993,5,99.28057554,99.28057554,26.64372609,63.56329859,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,Blastomonas aquatica,1510276,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa499,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round1_2,4535126,1555446,1082002,6,100,98.58156028,119.6256089,65.26451525,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter sp.,72226,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa500,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round2_2,4911535,677353,429555,29,99.28057554,97.18309859,1019.327669,47.56743055,Bacteria,Cyanobacteria,unclassified,Synechococcales,unclassified,unclassified,unclassified,1890424,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa501,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round1_5,4311480,358925,145929,43,99.28057554,100,88.02871937,66.97226938,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,unclassified,85413,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa502,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round2_3,2758557,210837,50598,64,81.29496403,99.12280702,159.4690249,51.0101477,Bacteria,Cyanobacteria,unclassified,Oscillatoriales,Cyanothecaceae,Cyanothece,Cyanothece sp. PCC 7425,395961,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa503,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round1_4,5391626,489481,113882,65,98.56115108,97.85714286,16.47840429,60.53129427,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,unclassified,379,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa504,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round1_6,4852930,340357,78814,83,99.28057554,99.28057554,53.73574583,66.12298137,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Chryseolinea,unclassified,1433993,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa505,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,DBSCAN_round1_7,2835110,57247,16492,163,76.97841727,100,6.901579833,46.67201625,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera sp. LHK132,2498451,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa506,Timaviella_obliquedivisa_GSE-PSE-MK23-08B,unclustered,4870061,150050,19132,258,29.49640288,85.41666667,150.2448105,50.26111583,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unclassified,Reyranella,Reyranella sp.,1929291,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.7168,-111.4712,1757,Cyanobacteria,unclassified,Synechococcales,Oculatellaceae.,Timaviella,Timaviella obliquedivisa,9.9,155,38,8481,313,-89,402,202,139,210,-8,229,34,9,31,82,37,67,51
sa507,Tolypothrix_brevis_GSE-NOS-MK-07-07A,DBSCAN_round4_2,34831,34831,34831,1,20.86330935,100,58.89483506,59.88630817,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. 18065,2681411,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.8291,-111.42,1684,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Tolypothrix,Tolypothrix brevis,10.2,155,38,8580,317,-88,405,206,142,214,-7,220,33,9,32,81,37,66,46
sa508,Tolypothrix_brevis_GSE-NOS-MK-07-07A,DBSCAN_round4_0,3569623,1456936,1126301,6,100,100,1495.503535,58.03876208,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,unclassified,unclassified,335929,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.8291,-111.42,1684,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Tolypothrix,Tolypothrix brevis,10.2,155,38,8580,317,-88,405,206,142,214,-7,220,33,9,32,81,37,66,46
sa509,Tolypothrix_brevis_GSE-NOS-MK-07-07A,DBSCAN_round2_1,4874077,774806,706351,12,100,97.2027972,294.4194394,63.77211521,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp. C-1,262667,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.8291,-111.42,1684,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Tolypothrix,Tolypothrix brevis,10.2,155,38,8580,317,-88,405,206,142,214,-7,220,33,9,32,81,37,66,46
sa510,Tolypothrix_brevis_GSE-NOS-MK-07-07A,DBSCAN_round1_1,3782066,517123,249099,21,100,99.28571429,32.94914975,65.96370872,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified,13687,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.8291,-111.42,1684,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Tolypothrix,Tolypothrix brevis,10.2,155,38,8580,317,-88,405,206,142,214,-7,220,33,9,32,81,37,66,46
